planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
CVaRPlanner,static,1000,1010080,0.3,0.02738511562347412,0.9488791475146767,none,0.0,True,,1,0,0,3,3.7461363333382756,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010080,0.3,0.02738511562347412,0.9488791475146767,none,0.0,True,,1,0,0,3,3.4870066666741195,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010080,0.3,0.02738511562347412,0.9488791475146767,none,0.0,True,,1,0,0,3,4.790228000004504,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010061,0.01,0.03311458945274353,0.9436991516547815,none,0.0,True,,1,0,0,3,3.796080333335302,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
DynNavCurrent,static,1000,1010061,0.01,0.03311458945274353,0.9436991516547815,none,0.0,True,,1,0,0,3,3.4658276666637753,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010061,0.01,0.03311458945274353,0.9436991516547815,none,0.0,True,,1,0,0,3,5.060126333328678,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
CVaRPlanner,static,1000,1010065,0.05,0.032252169251441955,0.9444725438819528,none,0.0,True,,1,0,0,3,4.524606666668281,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010065,0.05,0.032252169251441955,0.9444725438819528,none,0.0,True,,1,0,0,3,3.4756186666697886,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010065,0.05,0.032252169251441955,0.9444725438819528,none,0.0,True,,1,0,0,3,5.042474333331863,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010070,0.1,0.029523193836212158,0.9469345395184994,none,0.0,True,,1,0,0,3,3.8008816666679954,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010070,0.1,0.029523193836212158,0.9469345395184994,none,0.0,True,,1,0,0,3,3.4576123333351916,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010070,0.1,0.029523193836212158,0.9469345395184994,none,0.0,True,,1,0,0,3,4.964182666668648,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010080,0.2,0.027336299419403076,0.9489237085554081,none,0.0,True,,1,0,0,3,3.8543659999940396,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010080,0.2,0.027336299419403076,0.9489237085554081,none,0.0,True,,1,0,0,3,3.438705000003021,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010080,0.2,0.027336299419403076,0.9489237085554081,none,0.0,True,,1,0,0,3,4.907712000004949,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
